date,value,name
2004-10-01,0.02,smoothedUSRecessionProbabilities
2004-09-01,0.08,smoothedUSRecessionProbabilities
2004-08-01,0.08,smoothedUSRecessionProbabilities
2004-07-01,0.12,smoothedUSRecessionProbabilities
2004-06-01,0.88,smoothedUSRecessionProbabilities
2004-05-01,0.1,smoothedUSRecessionProbabilities
2004-04-01,0.04,smoothedUSRecessionProbabilities
2004-03-01,0.0,smoothedUSRecessionProbabilities
2004-02-01,0.04,smoothedUSRecessionProbabilities
2004-01-01,0.18,smoothedUSRecessionProbabilities
2003-12-01,0.26,smoothedUSRecessionProbabilities
2003-11-01,0.04,smoothedUSRecessionProbabilities
2003-10-01,0.04,smoothedUSRecessionProbabilities
2003-09-01,0.08,smoothedUSRecessionProbabilities
2003-08-01,0.14,smoothedUSRecessionProbabilities
2003-07-01,0.08,smoothedUSRecessionProbabilities
2003-06-01,0.14,smoothedUSRecessionProbabilities
2003-05-01,0.16,smoothedUSRecessionProbabilities
2003-04-01,0.6,smoothedUSRecessionProbabilities
2003-03-01,0.76,smoothedUSRecessionProbabilities
2003-02-01,0.74,smoothedUSRecessionProbabilities
2003-01-01,0.36,smoothedUSRecessionProbabilities
2002-12-01,0.94,smoothedUSRecessionProbabilities
2002-11-01,0.28,smoothedUSRecessionProbabilities
2002-10-01,0.42,smoothedUSRecessionProbabilities
2002-09-01,0.6,smoothedUSRecessionProbabilities
2002-08-01,0.52,smoothedUSRecessionProbabilities
2002-07-01,0.82,smoothedUSRecessionProbabilities
2002-06-01,0.24,smoothedUSRecessionProbabilities
2002-05-01,0.22,smoothedUSRecessionProbabilities
2002-04-01,0.28,smoothedUSRecessionProbabilities
2002-03-01,0.66,smoothedUSRecessionProbabilities
2002-02-01,1.7,smoothedUSRecessionProbabilities
2002-01-01,2.66,smoothedUSRecessionProbabilities
2001-12-01,7.9,smoothedUSRecessionProbabilities
2001-11-01,18.26,smoothedUSRecessionProbabilities
2001-10-01,23.86,smoothedUSRecessionProbabilities
2001-09-01,31.74,smoothedUSRecessionProbabilities
2001-08-01,31.32,smoothedUSRecessionProbabilities
2001-07-01,33.02,smoothedUSRecessionProbabilities
2001-06-01,34.26,smoothedUSRecessionProbabilities
2001-05-01,33.74,smoothedUSRecessionProbabilities
2001-04-01,33.48,smoothedUSRecessionProbabilities
2001-03-01,28.46,smoothedUSRecessionProbabilities
2001-02-01,22.84,smoothedUSRecessionProbabilities
2001-01-01,16.84,smoothedUSRecessionProbabilities
2000-12-01,8.82,smoothedUSRecessionProbabilities
2000-11-01,5.02,smoothedUSRecessionProbabilities
2000-10-01,3.52,smoothedUSRecessionProbabilities
2000-09-01,1.2,smoothedUSRecessionProbabilities
2000-08-01,1.02,smoothedUSRecessionProbabilities
2000-07-01,0.8,smoothedUSRecessionProbabilities
2000-06-01,0.46,smoothedUSRecessionProbabilities
2000-05-01,0.22,smoothedUSRecessionProbabilities
2000-04-01,0.06,smoothedUSRecessionProbabilities
2000-03-01,0.06,smoothedUSRecessionProbabilities
2000-02-01,0.1,smoothedUSRecessionProbabilities
2000-01-01,0.02,smoothedUSRecessionProbabilities
1999-12-01,0.0,smoothedUSRecessionProbabilities
1999-11-01,0.0,smoothedUSRecessionProbabilities
1999-10-01,0.0,smoothedUSRecessionProbabilities
1999-09-01,0.08,smoothedUSRecessionProbabilities
1999-08-01,0.0,smoothedUSRecessionProbabilities
1999-07-01,0.0,smoothedUSRecessionProbabilities
1999-06-01,0.02,smoothedUSRecessionProbabilities
1999-05-01,0.02,smoothedUSRecessionProbabilities
1999-04-01,0.06,smoothedUSRecessionProbabilities
1999-03-01,0.04,smoothedUSRecessionProbabilities
1999-02-01,0.0,smoothedUSRecessionProbabilities
1999-01-01,0.02,smoothedUSRecessionProbabilities
1998-12-01,0.02,smoothedUSRecessionProbabilities
1998-11-01,0.08,smoothedUSRecessionProbabilities
1998-10-01,0.04,smoothedUSRecessionProbabilities
1998-09-01,0.04,smoothedUSRecessionProbabilities
1998-08-01,0.02,smoothedUSRecessionProbabilities
1998-07-01,0.48,smoothedUSRecessionProbabilities
1998-06-01,0.66,smoothedUSRecessionProbabilities
1998-05-01,0.02,smoothedUSRecessionProbabilities
1998-04-01,0.02,smoothedUSRecessionProbabilities
1998-03-01,0.04,smoothedUSRecessionProbabilities
1998-02-01,0.04,smoothedUSRecessionProbabilities
1998-01-01,0.0,smoothedUSRecessionProbabilities
