date,value,name
2002-02-01,90.7,consumerSentiment
2002-01-01,93.0,consumerSentiment
2001-12-01,88.8,consumerSentiment
2001-11-01,83.9,consumerSentiment
2001-10-01,82.7,consumerSentiment
2001-09-01,81.8,consumerSentiment
2001-08-01,91.5,consumerSentiment
2001-07-01,92.4,consumerSentiment
2001-06-01,92.6,consumerSentiment
2001-05-01,92.0,consumerSentiment
2001-04-01,88.4,consumerSentiment
2001-03-01,91.5,consumerSentiment
2001-02-01,90.6,consumerSentiment
2001-01-01,94.7,consumerSentiment
2000-12-01,98.4,consumerSentiment
2000-11-01,107.6,consumerSentiment
2000-10-01,105.8,consumerSentiment
2000-09-01,106.8,consumerSentiment
2000-08-01,107.3,consumerSentiment
2000-07-01,108.3,consumerSentiment
2000-06-01,106.4,consumerSentiment
2000-05-01,110.7,consumerSentiment
2000-04-01,109.2,consumerSentiment
2000-03-01,107.1,consumerSentiment
2000-02-01,111.3,consumerSentiment
2000-01-01,112.0,consumerSentiment
1999-12-01,105.4,consumerSentiment
1999-11-01,107.2,consumerSentiment
1999-10-01,103.2,consumerSentiment
1999-09-01,107.2,consumerSentiment
1999-08-01,104.5,consumerSentiment
1999-07-01,106.0,consumerSentiment
1999-06-01,107.3,consumerSentiment
1999-05-01,106.8,consumerSentiment
1999-04-01,104.6,consumerSentiment
1999-03-01,105.7,consumerSentiment
1999-02-01,108.1,consumerSentiment
1999-01-01,103.9,consumerSentiment
1998-12-01,100.5,consumerSentiment
1998-11-01,102.7,consumerSentiment
1998-10-01,97.4,consumerSentiment
1998-09-01,100.9,consumerSentiment
1998-08-01,104.4,consumerSentiment
1998-07-01,105.2,consumerSentiment
1998-06-01,105.6,consumerSentiment
1998-05-01,106.5,consumerSentiment
1998-04-01,108.7,consumerSentiment
1998-03-01,106.5,consumerSentiment
1998-02-01,110.4,consumerSentiment
1998-01-01,106.6,consumerSentiment
